ID,MONTHS_BALANCE,STATUS
5671925,-1,C
5671925,-2,0
5671925,-3,0
5671925,-4,0
5671925,-5,X
5671925,-6,C
5671925,-7,0
5671925,-8,0
5671925,-9,X
5671925,-10,1
5671925,-11,C
5671925,-12,0
5671925,-13,1
5671925,-14,0
5671925,-15,C
5671925,-16,0
5671925,-17,C
5671925,-18,0
5671925,-19,C
5177137,0,0
5177137,-1,5
5177137,-2,C
5610458,0,0
5610458,-1,C
5610458,-2,0
5610458,-3,C
5610458,-4,C
5610458,-5,C
5610458,-6,0
5610458,-7,X
5610458,-8,0
5610458,-9,0
5610458,-10,0
5610458,-11,0
5610458,-12,0
5610458,-13,C
5610458,-14,2
5610458,-15,C
5610458,-16,0
5894678,0,C
5894678,-1,0
5894678,-2,0
5894678,-3,0
5894678,-4,C
5894678,-5,1
5894678,-6,C
5894678,-7,0
5929224,0,0
5929224,-1,1
5929224,-2,X
5929224,-3,C
5929224,-4,0
5929224,-5,1
5929224,-6,C
5929224,-7,3
5929224,-8,4
5929224,-9,0
5929224,-10,0
5929224,-11,0
5929224,-12,X
5017646,0,1
5017646,-1,0
5017646,-2,C
5017646,-3,C
5017646,-4,0
5017646,-5,0
5017646,-6,C
5017646,-7,X
5017646,-8,C
5017646,-9,X
5017646,-10,0
5017646,-11,X
5017646,-12,0
5017646,-13,C
5017646,-14,C
5096997,0,0
5096997,-1,0
5096997,-2,C
5096997,-3,0
5096997,-4,0
5096997,-5,0
5096997,-6,0
5096997,-7,0
5096997,-8,0
5096997,-9,C
5096997,-10,X
5096997,-11,C
5096997,-12,C
5096997,-13,1
5096997,-14,0
5096997,-15,0
5096997,-16,X
5096997,-17,1
5096997,-18,C
5096997,-19,C
5096997,-20,X
5096997,-21,0
5096997,-22,0
5597585,0,C
5597585,-1,C
5597585,-2,C
5597585,-3,0
5597585,-4,0
5597585,-5,0
5597585,-6,C
5367836,0,C
5367836,-1,0
5367836,-2,C
5367836,-3,C
5367836,-4,C
5367836,-5,C
5367836,-6,C
5367836,-7,X
5367836,-8,1
5367836,-9,C
5896827,0,0
5896827,-1,0
5896827,-2,0
5896827,-3,C
5896827,-4,C
5896827,-5,0
5896827,-6,0
5896827,-7,C
5896827,-8,C
5896827,-9,1
5896827,-10,0
5896827,-11,C
5896827,-12,C
5896827,-13,C
5896827,-14,0
5896827,-15,C
5002362,0,0
5002362,-1,0
5002362,-2,3
5002362,-3,C
5002362,-4,0
5235879,0,X
5235879,-1,C
5235879,-2,C
5235879,-3,0
5235879,-4,0
5235879,-5,C
5235879,-6,C
5235879,-7,C
5235879,-8,C
5235879,-9,X
5235879,-10,C
5235879,-11,C
5235879,-12,0
5235879,-13,0
5235879,-14,0
5235879,-15,C
5235879,-16,0
5235879,-17,C
5235879,-18,0
5235879,-19,C
5235879,-20,C
5235879,-21,C
5235879,-22,0
5235879,-23,C
5000916,0,4
5000916,-1,0
5000916,-2,0
5000916,-3,C
5000916,-4,1
5000916,-5,X
5000916,-6,0
5887064,0,X
5887064,-1,0
5887064,-2,0
5887064,-3,C
5887064,-4,C
5887064,-5,X
5887064,-6,0
5887064,-7,1
5887064,-8,C
5887064,-9,0
5887064,-10,0
5887064,-11,C
5887064,-12,C
5887064,-13,C
5887064,-14,0
5887064,-15,0
5887064,-16,0
5887064,-17,0
5887064,-18,0
5887064,-19,X
5887064,-20,C
5887064,-21,X
5960536,0,C
5960536,-1,C
5960536,-2,C
5242022,0,0
5242022,-1,0
5242022,-2,0
5242022,-3,C
5242022,-4,C
5242022,-5,C
5242022,-6,0
5242022,-7,C
5242022,-8,0
5000078,0,0
5964628,0,C
5964628,-1,1
5964628,-2,0
5964628,-3,C
5964628,-4,0
5964628,-5,X
5964628,-6,C
5964628,-7,0
5964628,-8,C
5964628,-9,0
5964628,-10,C
5964628,-11,C
5964628,-12,0
5964628,-13,0
5964628,-14,X
5964628,-15,C
5964628,-16,0
5964628,-17,C
5964628,-18,0
5964628,-19,C
5739481,0,0
5739481,-1,0
5739481,-2,C
5739481,-3,0
5739481,-4,1
5739481,-5,0
5739481,-6,0
5739481,-7,C
5739481,-8,0
5739481,-9,C
5739481,-10,0
5739481,-11,0
5739481,-12,0
5828825,0,0
5828825,-1,C
5828825,-2,C
5828825,-3,0
5828825,-4,C
5828825,-5,0
5828825,-6,0
5828825,-7,C
5828825,-8,C
5828825,-9,2
5828825,-10,0
5828825,-11,0
5828825,-12,0
5828825,-13,0
5828825,-14,C
5828825,-15,C
5828825,-16,5
5487124,0,0
5487124,-1,C
5487124,-2,0
5487124,-3,4
5487124,-4,0
5487124,-5,0
5487124,-6,X
5487124,-7,C
5487124,-8,0
5487124,-9,0
5487124,-10,X
5487124,-11,C
5487124,-12,0
5487124,-13,C
5351344,0,C
5351344,-1,0
5351344,-2,C
5351344,-3,0
5351344,-4,X
5351344,-5,5
5351344,-6,C
5351344,-7,0
5351344,-8,0
5351344,-9,X
5351344,-10,0
5351344,-11,C
5351344,-12,C
5351344,-13,0
5328600,0,0
5328600,-1,4
5328600,-2,0
5328600,-3,C
5328600,-4,1
5328600,-5,1
5328600,-6,X
5328600,-7,0
5328600,-8,0
5328600,-9,0
5328600,-10,X
5328600,-11,0
5328600,-12,0
5328600,-13,0
5328600,-14,C
5328600,-15,C
5803976,0,0
5803976,-1,0
5803976,-2,X
5803976,-3,X
5803976,-4,C
5803976,-5,C
5803976,-6,1
5803976,-7,C
5803976,-8,C
5803976,-9,C
5803976,-10,C
5803976,-11,C
5803976,-12,0
5803976,-13,X
5934288,0,C
5934288,-1,X
5934288,-2,C
5468410,0,C
5468410,-1,0
5468410,-2,C
5468410,-3,X
5468410,-4,0
5468410,-5,C
5468410,-6,C
5468410,-7,0
5504626,0,X
5504626,-1,C
5504626,-2,C
5504626,-3,X
5504626,-4,C
5504626,-5,0
5504626,-6,C
5504626,-7,0
5504626,-8,0
5504626,-9,5
5504626,-10,0
5504626,-11,0
5504626,-12,X
5504626,-13,C
5504626,-14,C
5504626,-15,0
5504626,-16,C
5878973,0,C
5878973,-1,0
5878973,-2,C
5878973,-3,X
5878973,-4,0
5878973,-5,C
5878973,-6,0
5878973,-7,5
5878973,-8,0
5878973,-9,0
5878973,-10,1
5878973,-11,0
5878973,-12,1
5620298,0,0
5620298,-1,0
5620298,-2,0
5620298,-3,X
5620298,-4,1
5572616,0,C
5572616,-1,1
5572616,-2,X
5572616,-3,C
5572616,-4,X
5572616,-5,1
5572616,-6,C
5572616,-7,C
5572616,-8,1
5572616,-9,C
5572616,-10,0
5004729,0,C
5004729,-1,0
5004729,-2,0
5004729,-3,C
5004729,-4,0
5004729,-5,0
5004729,-6,0
5004729,-7,C
5684250,0,0
5684250,-1,C
5684250,-2,X
5684250,-3,C
5684250,-4,0
5684250,-5,C
5684250,-6,1
5684250,-7,C
5684250,-8,0
5684250,-9,1
5684250,-10,C
5684250,-11,C
5684250,-12,C
5684250,-13,X
5684250,-14,C
5684250,-15,C
5684250,-16,0
5018373,0,C
5018373,-1,C
5018373,-2,C
5018373,-3,0
5018373,-4,0
5018373,-5,0
5018373,-6,0
5018373,-7,C
5018373,-8,0
5018373,-9,C
5018373,-10,C
5018373,-11,X
5018373,-12,C
5284414,0,0
5284414,-1,C
5284414,-2,0
5284414,-3,C
5284414,-4,0
5284414,-5,0
5284414,-6,C
5284414,-7,C
5284414,-8,0
5284414,-9,0
5284414,-10,0
5284414,-11,0
5284414,-12,C
5284414,-13,C
5284414,-14,3
5284414,-15,0
5284414,-16,C
5284414,-17,0
5284414,-18,0
5510305,0,X
5510305,-1,4
5510305,-2,0
5510305,-3,0
5510305,-4,0
5510305,-5,4
5428730,0,0
5428730,-1,0
5428730,-2,C
5750650,0,1
5750650,-1,0
5750650,-2,0
5750650,-3,C
5750650,-4,C
5750650,-5,3
5750650,-6,X
5750650,-7,0
5750650,-8,0
5750650,-9,0
5750650,-10,0
5750650,-11,C
5750650,-12,C
5750650,-13,0
5750650,-14,0
5147156,0,X
5147156,-1,1
5147156,-2,C
5147156,-3,1
5147156,-4,0
5147156,-5,C
5147156,-6,C
5147156,-7,C
5147156,-8,C
5147156,-9,C
5147156,-10,0
5147156,-11,C
5147156,-12,0
5147156,-13,C
5147156,-14,C
5147156,-15,C
5147156,-16,0
5147156,-17,C
5147156,-18,0
5147156,-19,C
5147156,-20,C
5147156,-21,C
5147156,-22,C
5625674,0,0
5625674,-1,C
5625674,-2,0
5625674,-3,5
5625674,-4,C
5625674,-5,C
5625674,-6,0
5625674,-7,X
5625674,-8,0
5625674,-9,1
5625674,-10,2
5625674,-11,0
5625674,-12,0
5625674,-13,X
5625674,-14,C
5625674,-15,0
5625674,-16,C
5625674,-17,C
5625674,-18,C
5549274,0,0
5549274,-1,0
5549274,-2,0
5549274,-3,C
5549274,-4,0
5549274,-5,1
5549274,-6,C
5549274,-7,0
5549274,-8,C
5549274,-9,C
5549274,-10,0
5549274,-11,0
5549274,-12,C
5549274,-13,X
5541130,0,C
5541130,-1,0
5541130,-2,0
5541130,-3,0
5541130,-4,0
5541130,-5,C
5811161,0,C
5811161,-1,0
5811161,-2,C
5811161,-3,0
5811161,-4,1
5811161,-5,C
5811161,-6,0
5427873,0,0
5427873,-1,C
5427873,-2,C
5427873,-3,0
5508393,0,X
5508393,-1,C
5508393,-2,X
5508393,-3,0
5508393,-4,0
5508393,-5,0
5508393,-6,0
5508393,-7,0
5508393,-8,0
5508393,-9,0
5508393,-10,C
5413323,0,C
5413323,-1,0
5413323,-2,0
5413323,-3,X
5413323,-4,C
5413323,-5,1
5413323,-6,C
5413323,-7,X
5413323,-8,0
5413323,-9,C
5413323,-10,X
5413323,-11,C
5413323,-12,C
5413323,-13,C
5413323,-14,C
5413323,-15,4
5413323,-16,X
5413323,-17,C
5413323,-18,C
5413323,-19,X
5212178,0,0
5212178,-1,X
5212178,-2,C
5212178,-3,C
5212178,-4,X
5212178,-5,2
5212178,-6,C
5212178,-7,0
5212178,-8,3
5467406,0,0
5467406,-1,0
5467406,-2,0
5467406,-3,0
5467406,-4,X
5467406,-5,0
5859498,0,0
5859498,-1,1
5859498,-2,X
5859498,-3,C
5859498,-4,C
5859498,-5,C
5859498,-6,0
5859498,-7,0
5859498,-8,C
5859498,-9,1
5859498,-10,0
5859498,-11,X
5859498,-12,C
5219804,0,C
5219804,-1,0
5219804,-2,0
5219804,-3,2
5219804,-4,C
5219804,-5,C
5219804,-6,C
5219804,-7,C
5219804,-8,C
5219804,-9,0
5219804,-10,C
5219804,-11,1
5219804,-12,C
5219804,-13,C
5219804,-14,C
5219804,-15,0
5219804,-16,X
5219804,-17,0
5219804,-18,X
5219804,-19,4
5219804,-20,C
5219804,-21,0
5219804,-22,C
5219804,-23,C
5245874,0,X
5245874,-1,1
5087946,0,0
5087946,-1,0
5017237,0,C
5017237,-1,0
5017237,-2,1
5017237,-3,C
5017237,-4,C
5017237,-5,X
5017237,-6,X
5017237,-7,1
5017237,-8,0
5017237,-9,C
5017237,-10,X
5017237,-11,0
5017237,-12,C
5017237,-13,C
5017237,-14,C
5017237,-15,C
5017237,-16,0
5017237,-17,C
5017237,-18,X
5017237,-19,0
5413234,0,0
5413234,-1,C
5413234,-2,C
5413234,-3,X
5413234,-4,X
5964801,0,C
5964801,-1,C
5964801,-2,0
5964801,-3,0
5964801,-4,0
5964801,-5,X
5964801,-6,0
5964801,-7,C
5964801,-8,C
5964801,-9,0
5964801,-10,X
5964801,-11,0
5964801,-12,X
5964801,-13,3
5964801,-14,X
5964801,-15,C
5964801,-16,X
5964801,-17,C
5964801,-18,3
5964801,-19,C
5964801,-20,0
5964801,-21,0
5231025,0,0
5231025,-1,C
5231025,-2,0
5231025,-3,C
5231025,-4,0
5231025,-5,0
5231025,-6,C
5231025,-7,0
5231025,-8,C
5043530,0,0
5043530,-1,X
5135120,0,X
5135120,-1,X
5135120,-2,C
5135120,-3,0
5135120,-4,X
5135120,-5,C
5135120,-6,C
5135120,-7,0
5135120,-8,0
5135120,-9,C
5135120,-10,0
5135120,-11,C
5135120,-12,0
5135120,-13,C
5135120,-14,3
5386099,0,C
5386099,-1,0
5386099,-2,0
5386099,-3,0
5386099,-4,0
5386099,-5,C
5386099,-6,C
5386099,-7,0
5386099,-8,0
5386099,-9,0
5386099,-10,0
5386099,-11,0
5386099,-12,C
5386099,-13,X
5386099,-14,5
5386099,-15,C
5328849,0,C
5328849,-1,C
5328849,-2,C
5328849,-3,0
5328849,-4,C
5328849,-5,C
5328849,-6,C
5328849,-7,0
5328849,-8,0
5328849,-9,0
5328849,-10,C
5328849,-11,0
5328849,-12,0
5328849,-13,C
5328849,-14,C
5328849,-15,0
5328849,-16,C
5328849,-17,0
5328849,-18,C
5328849,-19,X
5328849,-20,X
5093742,0,C
5093742,-1,0
5093742,-2,X
5093742,-3,0
5093742,-4,0
5093742,-5,0
5093742,-6,C
5093742,-7,0
5093742,-8,C
5093742,-9,C
5093742,-10,X
5093742,-11,C
5093742,-12,5
5093742,-13,C
5093742,-14,0
5093742,-15,0
5235820,0,0
5235820,-1,X
5235820,-2,0
5235820,-3,0
5235820,-4,0
5235820,-5,C
5235820,-6,0
5235820,-7,C
5235820,-8,C
5235820,-9,0
5235820,-10,0
5235820,-11,0
5235820,-12,X
5235820,-13,C
5169479,0,X
5169479,-1,0
5169479,-2,X
5169479,-3,3
5169479,-4,1
5169479,-5,C
5169479,-6,1
5169479,-7,0
5169479,-8,0
5169479,-9,C
5169479,-10,0
5169479,-11,4
5169479,-12,C
5169479,-13,0
5169479,-14,0
5169479,-15,C
5169479,-16,0
5169479,-17,5
5169479,-18,C
5169479,-19,C
5169479,-20,0
5169479,-21,C
5169479,-22,0
5169479,-23,0
5450822,0,0
5450822,-1,C
5450822,-2,3
5450822,-3,0
5450822,-4,C
5450822,-5,0
5450822,-6,1
5407985,0,C
5407985,-1,C
5407985,-2,X
5407985,-3,C
5407985,-4,C
5407985,-5,0
5407985,-6,0
5407985,-7,X
5407985,-8,1
5678239,0,C
5678239,-1,C
5678239,-2,5
5737327,0,0
5737327,-1,C
5737327,-2,C
5737327,-3,0
5737327,-4,0
5737327,-5,0
5737327,-6,X
5737327,-7,3
5737327,-8,0
5737327,-9,0
5737327,-10,2
5737327,-11,C
5737327,-12,0
5737327,-13,X
5737327,-14,C
5737327,-15,0
5737327,-16,0
5737327,-17,0
5737327,-18,C
5737327,-19,0
5737327,-20,C
5737327,-21,C
5735917,0,0
5735917,-1,0
5735917,-2,0
5735917,-3,0
5735917,-4,0
5345838,0,C
5345838,-1,0
5345838,-2,C
5345838,-3,X
5345838,-4,3
5345838,-5,C
5345838,-6,0
5345838,-7,2
5345838,-8,0
5345838,-9,0
5345838,-10,X
5345838,-11,0
5345838,-12,0
5345838,-13,1
5345838,-14,C
5345838,-15,0
5345838,-16,X
5345838,-17,0
5345838,-18,C
5345838,-19,C
5345838,-20,C
5345838,-21,C
5940616,0,0
5940616,-1,0
5940616,-2,X
5940616,-3,0
5940616,-4,C
5940616,-5,C
5940616,-6,X
5940616,-7,C
5940616,-8,0
5940616,-9,0
5940616,-10,C
5463910,0,C
5463910,-1,C
5463910,-2,C
5463910,-3,2
5463910,-4,0
5463910,-5,X
5463910,-6,0
5463910,-7,C
5463910,-8,0
5463910,-9,0
5463910,-10,C
5463910,-11,C
5463910,-12,C
5463910,-13,C
5463910,-14,0
5463910,-15,4
5463910,-16,0
5463910,-17,X
5463910,-18,C
5937173,0,3
5937173,-1,0
5937173,-2,0
5937173,-3,0
5937173,-4,0
5937173,-5,C
5937173,-6,C
5937173,-7,0
5937173,-8,0
5937173,-9,C
5937173,-10,C
5937173,-11,0
5937173,-12,C
5937173,-13,C
5937173,-14,X
5784149,0,C
5784149,-1,0
5784149,-2,5
5784149,-3,0
5784149,-4,0
5784149,-5,C
5784149,-6,0
5784149,-7,0
5784149,-8,X
5784149,-9,X
5016487,0,X
5016487,-1,C
5016487,-2,C
5016487,-3,C
5016487,-4,0
5016487,-5,C
5016487,-6,C
5016487,-7,C
5016487,-8,0
5016487,-9,C
5016487,-10,0
5016487,-11,0
5016487,-12,1
5016487,-13,0
5016487,-14,C
5001172,0,0
5001172,-1,C
5001172,-2,C
5001172,-3,0
5001172,-4,0
5001172,-5,0
5001172,-6,X
5001172,-7,2
5001172,-8,0
5001172,-9,0
5001172,-10,4
5001172,-11,C
5001172,-12,0
5001172,-13,0
5001172,-14,0
5001172,-15,1
5001172,-16,0
5113341,0,0
5113341,-1,X
5118209,0,X
5118209,-1,C
5118209,-2,0
5029782,0,0
5841872,0,X
5841872,-1,C
5841872,-2,C
5841872,-3,C
5841872,-4,0
5841872,-5,C
5841872,-6,0
5150874,0,X
5150874,-1,0
5150874,-2,C
5150874,-3,C
5150874,-4,C
5150874,-5,0
5150874,-6,0
5150874,-7,C
5531515,0,1
5531515,-1,X
5531515,-2,0
5531515,-3,C
5531515,-4,2
5531515,-5,0
5531515,-6,C
5531515,-7,0
5531515,-8,0
5531515,-9,0
5531515,-10,0
5531515,-11,C
5531515,-12,5
5531515,-13,0
5531515,-14,0
5531515,-15,C
5531515,-16,0
5531515,-17,3
5302243,0,0
5302243,-1,X
5302243,-2,0
5302243,-3,X
5302243,-4,C
5302243,-5,0
5302243,-6,0
5302243,-7,C
5302243,-8,0
5302243,-9,0
5302243,-10,C
5302243,-11,C
5302243,-12,C
5302243,-13,0
5302243,-14,C
5302243,-15,X
5849695,0,0
5849695,-1,C
5849695,-2,0
5849695,-3,C
5849695,-4,0
5849695,-5,0
5849695,-6,1
5849695,-7,C
5849695,-8,C
5849695,-9,0
5849695,-10,C
5849695,-11,C
5321776,0,0
5321776,-1,C
5321776,-2,C
5321776,-3,0
5321776,-4,0
5321776,-5,X
5321776,-6,C
5321776,-7,0
5321776,-8,0
5321776,-9,X
5321776,-10,0
5321776,-11,0
5049982,0,0
5049982,-1,C
5049982,-2,0
5049982,-3,X
5049982,-4,0
5758444,0,C
5758444,-1,0
5758444,-2,0
5758444,-3,C
5758444,-4,0
5758444,-5,0
5758444,-6,0
5758444,-7,C
5758444,-8,C
5758444,-9,C
5758444,-10,0
5758444,-11,0
5758444,-12,C
5758444,-13,C
5758444,-14,0
5758444,-15,0
5758444,-16,X
5758444,-17,C
5154449,0,C
5154449,-1,1
5154449,-2,4
5154449,-3,X
5154449,-4,C
5154449,-5,C
5154449,-6,0
5154449,-7,0
5154449,-8,X
5154449,-9,0
5154449,-10,C
5154449,-11,0
5154449,-12,C
5154449,-13,0
5154449,-14,4
5154449,-15,X
5154449,-16,C
5154449,-17,0
5154449,-18,C
5914398,0,0
5914398,-1,0
5914398,-2,0
5914398,-3,C
5189053,0,0
5047977,0,C
5047977,-1,C
5047977,-2,C
5047977,-3,X
5047977,-4,X
5047977,-5,0
5600785,0,0
5600785,-1,0
5600785,-2,0
5600785,-3,0
5600785,-4,5
5600785,-5,C
5600785,-6,C
5600785,-7,0
5600785,-8,0
5600785,-9,0
5600785,-10,X
5600785,-11,C
5600785,-12,C
5600785,-13,C
5600785,-14,X
5600785,-15,0
5600785,-16,3
5600785,-17,0
5600785,-18,0
5600785,-19,C
5600785,-20,5
5067400,0,1
5067400,-1,0
5067400,-2,C
5067400,-3,C
5067400,-4,0
5067400,-5,0
5067400,-6,C
5067400,-7,0
5067400,-8,0
5067400,-9,X
5067400,-10,0
5067400,-11,X
5067400,-12,0
5067400,-13,5
5067400,-14,C
5067400,-15,C
5067400,-16,X
5067400,-17,C
5067400,-18,0
5067400,-19,0
5067400,-20,C
5067400,-21,1
5067400,-22,C
5067400,-23,C
